,id,overall_sent,time_period_labour,time_period_conservatives
2218124,1174998811514691584,0,3,1
2001785,1174411618706436096,1,1,1
1400113,1172999570428706816,-1,1,1
2643598,1176248912132415490,-1,1,1
448217,1171185759820439558,0,1,1
2491686,1175889380721995777,1,3,1
4078060,1179465419134062593,-1,1,1
3904727,1179079267960918018,-1,1,3
2465359,1175808624943357952,-3,3,1
2604057,1176183452720222211,0,1,1
1979796,1174367235458179075,0,1,1
1673314,1173669404942491648,1,2,1
2533724,1176047140197601280,-1,1,1
1390438,1172977238226165761,1,1,1
3159745,1177292002884538368,0,4,2
1642191,1173619572936716290,1,2,1
2161683,1174819907617394694,1,3,1
2462323,1175799926053376000,-3,3,1
1514328,1173307298787315714,1,2,1
3480720,1178075905396236288,-1,1,1
2321243,1175346250092285962,3,3,1
875344,1172003339040636928,-1,1,1
1844441,1174061265490206720,1,2,1
2575549,1176116222561329158,0,1,1
2710082,1176446396968394753,-2,4,1
4076752,1179463913424982016,1,1,1
3154336,1177281016932851712,0,4,2
1373238,1172939911802105857,0,1,1
1270925,1172743410299498496,-1,1,1
2678733,1176401498370117632,-2,4,1
4015740,1179371331655213059,-2,1,1
3821669,1178914503381176321,0,1,3
2224401,1175012322655555584,0,3,1
3273078,1177597922118197248,1,1,2
2375728,1175515113769590787,-1,3,1
4627209,1180605700411678720,0,1,4
1499392,1173278642039873536,-2,2,1
1429307,1173141595937546240,-2,2,1
3893019,1179049114354499586,0,1,3
2604911,1176184772491653120,1,1,1
1388240,1172972462574854145,-2,1,1
2316681,1175336519806128128,-2,3,1
856131,1171916443971137539,1,1,1
1124855,1172412514576916481,0,1,1
2647405,1176264707663171585,-1,1,1
3413366,1177950096639561734,0,1,1
1875348,1174197909153288192,0,1,1
3868945,1178992628005769216,0,1,3
626165,1171490571321364481,0,1,1
2637523,1176237984900964352,-1,1,1
2442373,1175734648757981185,0,3,1
4173226,1179667507185147905,-1,1,4
2383916,1175534448240209920,0,3,1
1113920,1172397718586544129,3,1,1
421368,1171159877609283584,-1,1,1
2415744,1175690012089815041,-1,3,1
1041875,1172223248916013056,3,1,1
569091,1171396443829092354,1,1,1
1223766,1172585369428287489,-1,1,1
1175172,1172486362970447872,0,1,1
240981,1170999775560380416,1,1,1
1784531,1173933493891620864,0,2,1
2120835,1174737553624326151,1,3,1
1980029,1174367708068143105,-2,1,1
794418,1171850937348034560,-1,1,1
626608,1171491652541673477,0,1,1
417728,1171156443443212288,0,1,1
2158368,1174812209777655808,0,3,1
1857521,1174084384154116096,2,2,1
4263863,1179791951366893569,-2,1,4
1042246,1172223748000366592,0,1,1
2095220,1174676525452529664,-2,3,1
4098593,1179491698025668608,-1,1,1
4679962,1180779521110368256,0,1,1
2519422,1176026486333005824,-1,1,1
3865228,1178985603028918274,-1,1,3
650651,1171540792512589824,0,1,1
2629601,1176223880949710849,-1,1,1
3882180,1179020526225895426,0,1,3
740338,1171753758520479744,0,1,1
2415126,1175689262051856384,0,3,1
1895751,1174227058844741632,0,1,1
2913144,1176793438685159424,0,4,2
4133581,1179545690676088832,-1,1,1
458564,1171199154074324992,1,1,1
640311,1171522769353203717,1,1,1
2466727,1175812680944427013,2,3,1
4094011,1179485775039217671,0,1,1
3905659,1179081396423479297,-2,1,3
2331482,1175370853082718209,0,3,1
186608,1170952844989612032,-1,1,1
670965,1171647917674913792,1,1,1
1891808,1174222867329900544,0,1,1
1880478,1174209030732038144,0,1,1
1611718,1173566450637955072,0,2,1
2628020,1176221384772673537,0,1,1
4777116,1180961492189028353,-3,1,1
3737960,1178700420165902337,-1,1,3
1932653,1174274074601754625,0,1,1
651089,1171541506034978821,0,1,1
2214925,1174992187400101889,0,3,1
2505101,1175963369624559616,0,1,1
1987601,1174383445360951297,-2,1,1
3129423,1177226615975137281,1,4,2
1567375,1173492342470389760,-2,2,1
3935464,1179139554323914754,-1,1,3
654009,1171546763469213698,-3,1,1
2635057,1176233484479795202,-2,1,1
3301639,1177661639077834762,0,1,2
564609,1171391280959696902,1,1,1
1813936,1174003803181522944,2,2,1
3163809,1177299308774920192,2,4,2
582248,1171412785294663683,1,1,1
3955540,1179181284674981889,-2,1,3
2371914,1175506072624345088,-3,3,1
2094915,1174675838597586944,0,3,1
4400507,1180065564951269376,-4,1,4
1058915,1172244435507306499,2,1,1
1890794,1174221828920958977,-1,1,1
1950353,1174300709375873024,-1,1,1
1928811,1174269207690788866,0,1,1
2485800,1175871503826657286,1,3,1
1173640,1172483880168951813,0,1,1
781245,1171830292891471872,-1,1,1
1885560,1174216012096557062,1,1,1
1938248,1174282546290540544,-2,1,1
2261926,1175119314380316678,0,3,1
656862,1171553046104616960,-3,1,1
771248,1171812382190030848,0,1,1
2440765,1175731512865513472,-2,3,1
1945611,1174292987154747392,-2,1,1
4717807,1180843650374393857,0,1,1
1341843,1172864392972644353,0,1,1
2437228,1175725013581873153,0,3,1
2103685,1174700387787530240,-3,3,1
4123934,1179523255985684480,-2,1,1
2592145,1176157970201231360,1,1,1
2658864,1176350906566283264,0,4,1
2569750,1176104129632133123,0,1,1
1057966,1172243310729158661,3,1,1
4088277,1179478223882772480,0,1,1
4113659,1179509519895818240,-4,1,1
657397,1171554289388535808,0,1,1
1523551,1173324744931852288,0,2,1
2852858,1176641013764546560,0,4,1
666728,1171602349032230914,-1,1,1
3098268,1177168357872885760,-2,4,2
2389154,1175551882288386049,0,3,1
3426725,1177981402119323654,0,1,1
4160342,1179652890845224960,-1,1,4
1935117,1174277387527303170,-2,1,1
1962465,1174324332094533632,-1,1,1
563906,1171390546746773510,1,1,1
2538572,1176053507788615680,-1,1,1
1123418,1172411135787589632,0,1,1
1880351,1174208817300725760,2,1,1
3438008,1178004360346796032,0,1,1
1172312,1172481491827331072,0,1,1
1569714,1173496205676044288,-1,2,1
2021035,1174449966280036352,0,1,1
4530844,1180413857195597826,1,1,4
1057178,1172242365836333061,1,1,1
181891,1170947558165897216,1,1,1
2489865,1175884757277839360,-1,3,1
3076622,1177140712418226176,-3,4,2
2157070,1174809728909828101,2,3,1
841126,1171900618103017473,-2,1,1
2126791,1174750898570104835,0,3,1
2536466,1176050674842439680,2,1,1
3024147,1176993343068430336,-1,4,2
165536,1170901069859344384,-1,1,1
3473255,1178062202953195520,0,1,1
2874364,1176746745423904768,-1,4,2
3925873,1179122127057887232,0,1,3
2619444,1176208010051497986,-1,1,1
2616033,1176202628579123200,-2,1,1
982971,1172133636482772992,2,1,1
1699253,1173708813301624833,0,2,1
2795674,1176555792725676032,0,4,1
2874677,1176747191177744384,0,4,2
737496,1171746532795850752,0,1,1
2440291,1175730655927459841,0,3,1
1702019,1173712482608787461,0,2,1
1044290,1172226522729631750,1,1,1
4334167,1179890332785348612,-1,1,4
4749851,1180913786997395456,-1,1,1
2498824,1175910392549249024,0,3,1
4172426,1179666600154284032,-1,1,4
2429058,1175710140596703232,0,3,1
2351696,1175447096188723200,1,3,1
3854481,1178966733375332352,-1,1,3
2281260,1175175967469428738,0,3,1
2088041,1174661263110168578,1,3,1
3642925,1178474476331126784,-3,1,3
3004973,1176966545966338050,0,4,2
1930291,1174271046289174530,-1,1,1
3827966,1178927817012191232,0,1,3
2008929,1174425069323526145,-4,1,1
626657,1171491783529779206,0,1,1
295670,1171042033655590912,1,1,1
4366987,1180017244056772609,0,1,4
1071737,1172260224406818822,-1,1,1
4751379,1180916400245870595,0,1,1
3273581,1177599242019491842,-3,1,2
2009920,1174427008346001408,-2,1,1
4127970,1179529914070028289,0,1,1
2732916,1176471249289207808,-1,4,1
1829920,1174038174911406081,0,2,1
313427,1171057827525406721,-2,1,1
2649069,1176269309829685249,0,1,1
4225464,1179732394619932677,-1,1,4
438907,1171176028179509255,1,1,1
2426596,1175706053046149120,0,3,1
1908211,1174243782537175040,-1,1,1
2631192,1176226525923991553,-1,1,1
2105260,1174704082679934977,0,3,1
2429206,1175710373648982016,0,3,1
2423846,1175701488087248896,1,3,1
645408,1171532166536155138,0,1,1
1439423,1173157653796851712,-2,2,1
1046247,1172228996081311744,1,1,1
2652707,1176286710063411201,-1,4,1
2339686,1175397127670751232,-3,3,1
225729,1170987069721780230,1,1,1
1477856,1173229851878182913,1,2,1
2555561,1176080040502710273,0,1,1
1762639,1173891422619086850,-1,2,1
2460046,1175791659768041473,0,3,1
2434907,1175720483305775105,0,3,1
4637460,1180633307291279360,-2,1,4
2065225,1174618234177368064,-1,3,1
3897755,1179060907869196288,0,1,3
314660,1171059001007755270,-2,1,1
391312,1171131618070843392,1,1,1
809137,1171869430013399041,0,1,1
1930418,1174271201906233345,-3,1,1
879339,1172019271091703808,0,1,1
2566462,1176098004383801344,-2,1,1
4169774,1179663623507103745,-4,1,4
404778,1171144141700571139,-2,1,1
2414782,1175688789794201600,-1,3,1
2954784,1176877083588513794,-1,4,2
3331011,1177721978138120192,0,1,2
2269250,1175140255680389121,-2,3,1
3047624,1177102654960521216,-2,4,2
2486433,1175873572809650180,-1,3,1
3578397,1178327031605542913,-2,1,3
2434932,1175720529891753984,-2,3,1
1895686,1174226983384993794,-1,1,1
3842884,1178947611509841920,1,1,3
1038790,1172217906165424129,-1,1,1
2506698,1175985778872111105,-1,1,1
4152124,1179641788136640512,0,1,4
3007001,1176969089731969036,0,4,2
3611292,1178397914508533762,-1,1,3
266858,1171019904729976832,1,1,1
2332189,1175372856735293440,-2,3,1
4520798,1180396594392424448,-3,1,4
2300170,1175306935832338433,-1,3,1
1150132,1172448334130188288,-1,1,1
1463529,1173199828706197511,1,2,1
2581256,1176130496230825992,1,1,1
4768534,1180946675256483842,0,1,1
1470868,1173213492062687236,-2,2,1
2189913,1174947847902384128,0,3,1
1772283,1173909378027675648,-2,2,1
738115,1171747512597864448,-1,1,1
4066731,1179450763023650816,0,1,1
1261941,1172664670106378240,0,1,1
4019669,1179377332265639939,-1,1,1
1228709,1172594847313813511,0,1,1
1853485,1174077111994392576,0,2,1
1679435,1173680852565409795,1,2,1
4641560,1180665385554776065,-2,1,1
1659758,1173649282165018632,1,2,1
1137282,1172432688562655233,3,1,1
1924407,1174263309341810689,0,1,1
4450082,1180160163367591937,-2,1,4
1035540,1172213523591704581,3,1,1
2771134,1176520131276677124,0,4,1
4704917,1180816996226584578,0,1,1
529809,1171348790726582272,-1,1,1
230671,1170991332334215168,0,1,1
1947104,1174295298199437312,-1,1,1
4678734,1180777725969276929,0,1,1
3876692,1179008870712254464,0,1,3
2791657,1176550285730373632,0,4,1
1897919,1174229452135555072,0,1,1
2044095,1174579755636744192,-2,3,1
4207916,1179709386211692550,-1,1,4
2479076,1175851941852864513,-1,3,1
1560524,1173478891186507776,1,2,1
2299456,1175305316101177345,0,3,1
623702,1171483284598996992,1,1,1
2204664,1174970178615930881,0,3,1
589212,1171423211403104256,1,1,1
4035461,1179404455961382915,-2,1,1
2414981,1175689067125772289,0,3,1
4287680,1179824967690653697,-3,1,4
3449317,1178023554706739203,1,1,1
1913963,1174250406031089665,0,1,1
2678210,1176400664303415296,-1,4,1
689929,1171684256013324289,0,1,1
2318120,1175339515172421633,-1,3,1
1211325,1172563784684199936,-2,1,1
827534,1171887380338565121,0,1,1
1506196,1173291780596490240,-3,2,1
3679909,1178591857015709697,0,1,3
2458398,1175786514460094464,0,3,1
2609886,1176193441707024388,0,1,1
2581994,1176132410897063938,-1,1,1
1402826,1173006115308785665,-2,1,1
541677,1171362894891638784,1,1,1
2494248,1175896170230665219,-2,3,1
613954,1171463847632228353,0,1,1
589373,1171423428349292544,1,1,1
3347443,1177834357119209472,0,1,1
671088,1171648622959702016,-3,1,1
2638401,1176239613981184000,-2,1,1
3906842,1179083791446499329,-2,1,3
1853955,1174077929904582662,1,2,1
1885459,1174215900452524036,0,1,1
4068267,1179452615001870338,-4,1,1
1344435,1172870202415075328,-1,1,1
417984,1171156679410536449,-3,1,1
2633802,1176231169396006914,0,1,1
2005010,1174418009924034560,0,1,1
2437971,1175726452341391360,-1,3,1
2592139,1176157955298942976,1,1,1
1070734,1172258959811579928,3,1,1
2397336,1175642050454347776,0,3,1
3018332,1176983743560638464,-1,4,2
1912198,1174248375933448193,0,1,1
1152339,1172453485444337665,0,1,1
2228023,1175020644381204481,0,3,1
858795,1171920185340698625,0,1,1
1868105,1174133893278183425,0,1,1
690055,1171684408425889793,0,1,1
1165197,1172470841533222913,0,1,1
1891253,1174222265141125121,-1,1,1
1969339,1174343544233963522,1,1,1
2102647,1174698042446045186,-1,3,1
3981275,1179310027682832384,0,1,1
1985102,1174378416977715201,1,1,1
353207,1171093298565517312,-2,1,1
2448573,1175752146731634693,0,3,1
3861213,1178978749691375616,-1,1,3
691623,1171686147099168769,1,1,1
2787236,1176544404062048256,-2,4,1
840724,1171900252493963266,2,1,1
1855301,1174080376999993345,0,2,1
673236,1171657425285537793,0,1,1
227546,1170988628069294080,-1,1,1
1847744,1174067065705127941,0,2,1
1856562,1174082545073434625,1,2,1
673103,1171657002449276937,2,1,1
1321244,1172824521117700097,-1,1,1
3065705,1177127492093693953,-2,4,2
2979994,1176933267641163776,1,4,2
2806599,1176570841431248898,-2,4,1
1721786,1173779102307934210,0,2,1
311969,1171056413650628614,0,1,1
1309196,1172806236032634880,2,1,1
2468274,1175817759470620672,2,3,1
2369462,1175500345742639104,1,3,1
3048147,1177103550230519808,-2,4,2
1953649,1174306268858802176,-1,1,1
4456962,1180174731011600389,-3,1,4
763802,1171797959756922880,0,1,1
1791490,1173950457959596033,-2,2,1
3268592,1177584613373435904,0,1,2
2926126,1176816138132623361,2,4,2
2972427,1176917688578428929,0,4,2
1375711,1172945887708028928,-1,1,1
555888,1171381173576224768,-2,1,1
3301310,1177660958614966274,-1,1,2
1756689,1173881306381475840,1,2,1
2498427,1175908807341432833,-3,3,1
803000,1171862723459727362,-1,1,1
1670428,1173665117667549187,0,2,1
3859572,1178975719503908864,-1,1,3
4788647,1180991308703420417,1,1,1
1390071,1172976607402831874,-2,1,1
1847276,1174066205109493760,0,2,1
3352005,1177843736753119233,0,1,1
529186,1171348049295237120,-2,1,1
2394168,1175596405840404481,1,3,1
2657709,1176337697247518720,-2,4,1
2636733,1176236475513540610,-2,1,1
850533,1171909924902854656,0,1,1
1824134,1174029097628053504,-2,2,1
1015354,1172185758674894848,1,1,1
967004,1172113161836609536,0,1,1
3426886,1177981674530975744,0,1,1
690138,1171684509986828288,1,1,1
4724110,1180859480659116033,0,1,1
2635621,1176234499912425473,-1,1,1
3010057,1176973004850507778,-2,4,2
2620463,1176209637881913346,-1,1,1
3864933,1178985163868590087,0,1,3
3871740,1178998396608270337,-1,1,3
2489448,1175883623960129536,-3,3,1
2434867,1175720411826278400,-1,3,1
238482,1170997806410194945,-2,1,1
2510101,1176007679116005376,-3,1,1
2657650,1176336962958966784,-1,4,1
3956587,1179186536673357824,-3,1,1
2654891,1176304024590700545,0,4,1
2648109,1176266708077731842,-1,1,1
2434598,1175719954097872896,0,3,1
3058654,1177118513116471296,-1,4,2
3211803,1177465728070373376,-1,1,2
2521568,1176031186151493632,0,1,1
1052079,1172236251564511233,3,1,1
583197,1171414278404038657,1,1,1
2233453,1175034190238298112,0,3,1
3509291,1178202246468771841,0,1,3
3165910,1177303154939039746,-1,4,2
4000656,1179350720933502977,1,1,1
1961592,1174322454782795778,0,1,1
1963662,1174327367340363782,0,1,1
243469,1171001712116674560,-1,1,1
666846,1171604010622754816,0,1,1
2012929,1174432879356588033,1,1,1
1206588,1172553728513191936,0,1,1
1307891,1172804452501327872,1,1,1
2886294,1176760736024006656,-2,4,2
2577103,1176119741083279361,-1,1,1
549333,1171372690374111232,1,1,1
654379,1171547484163674113,1,1,1
671821,1171652200231329792,0,1,1
2722496,1176459423834890240,1,4,1
1926072,1174265524768952320,0,1,1
3975433,1179298200626311178,-3,1,1
3882697,1179021782650626048,1,1,3
1826298,1174032491625275392,1,2,1
4749246,1180912727520370688,1,1,1
1849039,1174069134289723397,0,2,1
610898,1171459141249855488,-2,1,1
4063616,1179446955673567233,0,1,1
2213163,1174988767075164160,0,3,1
2613369,1176198676840157184,-2,1,1
2690608,1176420176176324608,0,4,1
3885271,1179027928656601088,-1,1,3
1141360,1172437281090617346,-1,1,1
935702,1172078725992734720,-1,1,1
1976136,1174359725024169987,-2,1,1
1218356,1172575953085767686,1,1,1
3814376,1178884921626157057,-1,1,3
3690243,1178609857294995456,-1,1,3
4219028,1179723226756370437,-1,1,4
846443,1171905723732832258,-1,1,1
2562486,1176091479300689920,-1,1,1
3574103,1178317025527160833,-1,1,3
1169986,1172477931291066368,-1,1,1
2594582,1176163872564232192,-1,1,1
509607,1171327075074097152,0,1,1
1414813,1173089201329455104,0,2,1
3865935,1178986837395816449,-2,1,3
1152163,1172453305768927232,-1,1,1
731400,1171737296913227776,0,1,1
2328881,1175363849744257024,-3,3,1
605688,1171451050869448705,1,1,1
160478,1170877094940856320,-1,1,1
1179472,1172493266929029121,-1,1,1
2568549,1176101848077524993,-2,1,1
529934,1171348949539704833,1,1,1
1987553,1174383361571377152,-1,1,1
2381665,1175528936698257408,0,3,1
1395333,1172988838370775041,-2,1,1
4392233,1180049339554680832,-1,1,4
883237,1172026600118018049,1,1,1
1898569,1174230190916026369,-3,1,1
4302815,1179846530334900224,0,1,4
630348,1171503181777358848,0,1,1
294367,1171040946286419969,-1,1,1
414867,1171153860594941952,-2,1,1
634719,1171512186922946560,-2,1,1
261713,1171015925916737536,-2,1,1
3764381,1178745167685267457,0,1,3
1466492,1173205402261086208,1,2,1
910222,1172054973498253312,0,1,1
913802,1172058135470776321,-2,1,1
2433768,1175718418668015616,0,3,1
2852827,1176640943484788736,-1,4,1
2650282,1176273168547364864,0,1,1
3610580,1178396779622088705,-3,1,3
2681525,1176405863432708096,1,4,1
1200919,1172543207072309255,0,1,1
658119,1171555891994345473,1,1,1
639147,1171520563984003072,-2,1,1
1932323,1174273656433905664,-1,1,1
317920,1171062301006475264,1,1,1
4289717,1179827539247849472,-3,1,4
3872704,1179000651868786688,-2,1,3
2883326,1176757473010692096,0,4,2
1958985,1174316711169839105,0,1,1
883896,1172027610789904385,-1,1,1
4684381,1180785521984974848,1,1,1
3950730,1179166222648250373,-3,1,3
4028263,1179392464454594560,1,1,1
2130457,1174758152107151360,0,3,1
3374120,1177880584946950149,0,1,1
3128224,1177224045777117184,-1,4,2
2620046,1176208974754066432,1,1,1
1453757,1173181846387118086,0,2,1
730290,1171735643837411328,0,1,1
947346,1172090706065862656,0,1,1
1991092,1174390614831587329,0,1,1
679207,1171670326666772480,-1,1,1
3879629,1179014991611092993,-1,1,3
1263350,1172671663252660224,0,1,1
2561020,1176089082729877504,0,1,1
612401,1171461450893651969,-2,1,1
2437836,1175726224498417664,2,3,1
1439917,1173158483845402626,-1,2,1
2566429,1176097942605897728,2,1,1
1065532,1172252531277406208,3,1,1
2029377,1174491569753341952,-2,3,1
2361072,1175478730619334656,-1,3,1
4101822,1179495782107549698,-1,1,1
1471387,1173214484833460224,-2,2,1
587617,1171420802509443073,0,1,1
1316509,1172816922666295297,-1,1,1
634172,1171511051466051585,0,1,1
2298106,1175302061270978565,0,3,1
1510841,1173300467625017345,1,2,1
4128074,1179530145402626048,-1,1,1
1857976,1174085257215250434,0,2,1
1574840,1173503833189822465,0,2,1
3582688,1178336325922983936,-1,1,3
2439446,1175729119717404672,-1,3,1
2372154,1175506683315052547,0,3,1
1795255,1173961786556669952,-2,2,1
2533974,1176047450173259777,-3,1,1
4163618,1179656720282509313,-2,1,4
3949910,1179164409949773825,-3,1,3
1171756,1172480586268708864,0,1,1
1047091,1172230061296144387,-1,1,1
1239908,1172614509472768002,0,1,1
3119386,1177204132547108864,-2,4,2
3050376,1177107299405635584,-2,4,2
4481010,1180226150246825984,-1,1,4
2121901,1174739530307592195,0,3,1
2197321,1174958686214578178,0,3,1
1339591,1172859570865221637,-1,1,1
3785430,1178777220879470593,-1,1,3
567210,1171394252800167936,2,1,1
